Stamp,Status,Region,Count
2020-08-18 06:00:00,Confirmed,T,3888
2020-08-18 07:30:00,Deaths,T,108
2020-08-18 07:30:00,Hospitalisierung,T,9
2020-08-18 07:30:00,Intensivstation,T,1
2020-08-18 07:30:00,Recovered,T,3612
2020-08-18 07:30:00,Tested,T,177526
2020-08-19 13:00:00,Confirmed,T,3894
2020-08-19 07:30:00,Deaths,T,108
2020-08-19 07:30:00,Hospitalisierung,T,10
2020-08-19 07:30:00,Intensivstation,T,1
2020-08-19 07:30:00,Recovered,T,3620
2020-08-19 07:30:00,Tested,T,178622
2020-08-20 13:00:00,Confirmed,T,3907
2020-08-20 07:30:00,Deaths,T,108
2020-08-20 07:30:00,Hospitalisierung,T,11
2020-08-20 07:30:00,Intensivstation,T,2
2020-08-20 07:30:00,Recovered,T,3640
2020-08-20 07:30:00,Tested,T,179776
2020-08-22 13:00:00,Confirmed,T,3965
2020-08-22 07:30:00,Deaths,T,108
2020-08-22 07:30:00,Hospitalisierung,T,9
2020-08-22 07:30:00,Intensivstation,T,2
2020-08-22 07:30:00,Recovered,T,3675
2020-08-22 07:30:00,Tested,T,182402
2020-08-23 13:00:00,Confirmed,T,4012
2020-08-23 07:30:00,Deaths,T,108
2020-08-23 07:30:00,Hospitalisierung,T,9
2020-08-23 07:30:00,Intensivstation,T,2
2020-08-23 07:30:00,Recovered,T,3680
2020-08-23 07:30:00,Tested,T,183554
2020-08-24 13:00:00,Confirmed,T,4026
2020-08-24 07:30:00,Deaths,T,108
2020-08-24 07:30:00,Hospitalisierung,T,13
2020-08-24 07:30:00,Intensivstation,T,2
2020-08-24 07:30:00,Recovered,T,3685
2020-08-24 07:30:00,Tested,T,184445
2020-08-25 06:00:00,Confirmed,T,4041
2020-08-26 06:00:00,Confirmed,T,4059
2020-08-26 07:30:00,Deaths,T,108
2020-08-26 07:30:00,Hospitalisierung,T,10
2020-08-26 07:30:00,Intensivstation,T,3
2020-08-26 07:30:00,Recovered,T,3758
2020-08-26 07:30:00,Tested,T,186620
2020-08-27 13:00:00,Confirmed,T,4090
2020-08-27 07:30:00,Deaths,T,108
2020-08-27 07:30:00,Hospitalisierung,T,10
2020-08-27 07:30:00,Intensivstation,T,2
2020-08-27 07:30:00,Recovered,T,3783
2020-08-27 07:30:00,Tested,T,187731
2020-08-28 13:00:00,Confirmed,T,4108
2020-08-28 07:30:00,Deaths,T,108
2020-08-28 07:30:00,Hospitalisierung,T,10
2020-08-28 07:30:00,Intensivstation,T,2
2020-08-28 07:30:00,Recovered,T,3821
2020-08-28 07:30:00,Tested,T,188688
2020-08-29 06:00:00,Confirmed,T,4161
2020-08-29 07:30:00,Deaths,T,108
2020-08-29 07:30:00,Hospitalisierung,T,10
2020-08-29 07:30:00,Intensivstation,T,2
2020-08-29 07:30:00,Recovered,T,3832
2020-08-29 07:30:00,Tested,T,190091
2020-08-30 07:30:00,Deaths,T,108
2020-08-30 07:30:00,Hospitalisierung,T,10
2020-08-30 07:30:00,Intensivstation,T,2
2020-08-30 07:30:00,Recovered,T,3852
2020-08-30 07:30:00,Tested,T,190909
2020-08-31 13:00:00,Confirmed,T,4212
2020-08-31 07:30:00,Deaths,T,108
2020-08-31 07:30:00,Hospitalisierung,T,9
2020-08-31 07:30:00,Intensivstation,T,2
2020-08-31 07:30:00,Recovered,T,3858
2020-08-31 07:30:00,Tested,T,191779
2020-09-01 13:00:00,Confirmed,T,4251
2020-09-01 07:30:00,Deaths,T,108
2020-09-01 07:30:00,Hospitalisierung,T,7
2020-09-01 07:30:00,Intensivstation,T,0
2020-09-01 07:30:00,Recovered,T,3925
2020-09-01 07:30:00,Tested,T,192764
2020-09-02 13:00:00,Confirmed,T,4302
2020-09-02 07:30:00,Deaths,T,108
2020-09-02 07:30:00,Hospitalisierung,T,7
2020-09-02 07:30:00,Intensivstation,T,0
2020-09-02 07:30:00,Recovered,T,3977
2020-09-02 07:30:00,Tested,T,193666
2020-09-03 13:00:00,Confirmed,T,4348
2020-09-03 07:30:00,Deaths,T,108
2020-09-03 07:30:00,Hospitalisierung,T,7
2020-09-03 07:30:00,Intensivstation,T,0
2020-09-03 07:30:00,Recovered,T,3994
2020-09-03 07:30:00,Tested,T,194970
2020-09-04 13:00:00,Confirmed,T,4384
2020-09-04 07:30:00,Deaths,T,108
2020-09-04 07:30:00,Hospitalisierung,T,7
2020-09-04 07:30:00,Intensivstation,T,0
2020-09-04 07:30:00,Recovered,T,4047
2020-09-04 07:30:00,Tested,T,196412
2020-09-05 13:00:00,Confirmed,T,4413
2020-09-05 07:30:00,Deaths,T,108
2020-09-05 07:30:00,Hospitalisierung,T,7
2020-09-05 07:30:00,Intensivstation,T,0
2020-09-05 07:30:00,Recovered,T,4067
2020-09-05 07:30:00,Tested,T,197737
2020-09-06 13:00:00,Confirmed,T,4433
2020-09-06 07:30:00,Deaths,T,108
2020-09-06 07:30:00,Hospitalisierung,T,7
2020-09-06 07:30:00,Intensivstation,T,0
2020-09-06 07:30:00,Recovered,T,4097
2020-09-06 07:30:00,Tested,T,198472
2020-09-07 13:00:00,Confirmed,T,4453
2020-09-07 07:30:00,Deaths,T,108
2020-09-07 07:30:00,Hospitalisierung,T,14
2020-09-07 07:30:00,Intensivstation,T,0
2020-09-07 07:30:00,Recovered,T,4150
2020-09-07 07:30:00,Tested,T,199037
2020-09-08 06:00:00,Confirmed,T,4503
2020-09-08 07:30:00,Deaths,T,108
2020-09-08 07:30:00,Hospitalisierung,T,11
2020-09-08 07:30:00,Intensivstation,T,0
2020-09-08 07:30:00,Recovered,T,4188
2020-09-08 07:30:00,Tested,T,200020
2020-09-09 13:00:00,Confirmed,T,4582
2020-09-09 07:30:00,Deaths,T,108
2020-09-09 07:30:00,Hospitalisierung,T,13
2020-09-09 07:30:00,Intensivstation,T,1
2020-09-09 07:30:00,Recovered,T,4216
2020-09-09 07:30:00,Tested,T,201209
2020-09-10 13:00:00,Confirmed,T,4691
2020-09-10 07:30:00,Deaths,T,108
2020-09-10 07:30:00,Hospitalisierung,T,13
2020-09-10 07:30:00,Intensivstation,T,1
2020-09-10 07:30:00,Recovered,T,4254
2020-09-10 07:30:00,Tested,T,202371
2020-09-11 06:00:00,Confirmed,T,4726
2020-09-11 07:30:00,Deaths,T,108
2020-09-11 07:30:00,Hospitalisierung,T,10
2020-09-11 07:30:00,Intensivstation,T,1
2020-09-11 07:30:00,Recovered,T,4295
2020-09-11 07:30:00,Tested,T,203760
2020-09-12 13:00:00,Confirmed,T,4845
2020-09-12 07:30:00,Deaths,T,108
2020-09-12 07:30:00,Hospitalisierung,T,10
2020-09-12 07:30:00,Intensivstation,T,1
2020-09-12 07:30:00,Recovered,T,4316
2020-09-12 07:30:00,Tested,T,205200
2020-09-13 13:00:00,Confirmed,T,4883
2020-09-13 07:30:00,Deaths,T,108
2020-09-13 07:30:00,Hospitalisierung,T,10
2020-09-13 07:30:00,Intensivstation,T,1
2020-09-13 07:30:00,Recovered,T,4357
2020-09-13 07:30:00,Tested,T,206161
2020-09-14 13:00:00,Confirmed,T,4957
2020-09-14 07:30:00,Deaths,T,108
2020-09-14 07:30:00,Hospitalisierung,T,15
2020-09-14 07:30:00,Intensivstation,T,1
2020-09-14 07:30:00,Recovered,T,4370
2020-09-14 07:30:00,Tested,T,207020
2020-09-15 13:00:00,Confirmed,T,5048
2020-09-15 07:30:00,Deaths,T,108
2020-09-15 07:30:00,Hospitalisierung,T,13
2020-09-15 07:30:00,Intensivstation,T,1
2020-09-15 07:30:00,Recovered,T,4445
2020-09-15 07:30:00,Tested,T,208394
2020-09-16 13:00:00,Confirmed,T,5119
2020-09-16 07:30:00,Deaths,T,109
2020-09-16 07:30:00,Hospitalisierung,T,16
2020-09-16 07:30:00,Intensivstation,T,2
2020-09-16 07:30:00,Recovered,T,4474
2020-09-16 07:30:00,Tested,T,209956
2020-09-17 13:00:00,Confirmed,T,5203
2020-09-17 07:30:00,Deaths,T,109
2020-09-17 07:30:00,Hospitalisierung,T,15
2020-09-17 07:30:00,Intensivstation,T,2
2020-09-17 07:30:00,Recovered,T,4557
2020-09-17 07:30:00,Tested,T,211061
2020-09-18 13:00:00,Confirmed,T,5292
2020-09-18 07:30:00,Deaths,T,109
2020-09-18 07:30:00,Hospitalisierung,T,18
2020-09-18 07:30:00,Intensivstation,T,3
2020-09-18 07:30:00,Recovered,T,4632
2020-09-18 07:30:00,Tested,T,213271
2020-09-20 13:00:00,Confirmed,T,5518
2020-09-20 07:30:00,Deaths,T,109
2020-09-20 07:30:00,Hospitalisierung,T,18
2020-09-20 07:30:00,Intensivstation,T,3
2020-09-20 07:30:00,Recovered,T,4741
2020-09-20 07:30:00,Tested,T,217533
2020-09-21 06:00:00,Confirmed,T,5525
2020-09-21 07:30:00,Deaths,T,109
2020-09-21 07:30:00,Hospitalisierung,T,19
2020-09-21 07:30:00,Intensivstation,T,2
2020-09-21 07:30:00,Recovered,T,4812
2020-09-21 07:30:00,Tested,T,218557
2020-02-25 15:00:00,Confirmed,V,0
2020-02-26 15:00:00,Confirmed,V,0
2020-02-26 15:00:00,Tested,V,NA
2020-02-27 15:00:00,Confirmed,V,0
2020-02-28 15:00:00,Confirmed,V,0
2020-02-28 15:00:00,Tested,V,NA
2020-02-29 15:00:00,Confirmed,V,0
2020-02-29 15:00:00,Tested,V,NA
2020-03-01 15:00:00,Confirmed,V,0
2020-03-01 15:00:00,Tested,V,NA
2020-03-02 15:00:00,Confirmed,V,0
2020-03-02 15:00:00,Tested,V,NA
2020-03-03 15:00:00,Confirmed,V,0
2020-03-04 15:00:00,Confirmed,V,0
2020-03-04 15:00:00,Tested,V,NA
2020-03-05 15:00:00,Confirmed,V,0
2020-03-05 15:00:00,Recovered,V,0
2020-03-05 15:00:00,Tested,V,NA
2020-03-06 15:00:00,Confirmed,V,1
2020-03-06 15:00:00,Recovered,V,0
2020-03-06 15:00:00,Tested,V,NA
2020-03-07 15:00:00,Confirmed,V,1
2020-03-07 15:00:00,Recovered,V,0
2020-03-07 15:00:00,Tested,V,NA
2020-03-08 15:00:00,Confirmed,V,1
2020-03-08 15:00:00,Recovered,V,0
2020-03-08 15:00:00,Tested,V,NA
2020-03-09 15:00:00,Confirmed,V,3
2020-03-09 15:00:00,Recovered,V,0
2020-03-10 15:00:00,Confirmed,V,11
2020-03-10 15:00:00,Recovered,V,0
2020-03-10 15:00:00,Tested,V,NA
2020-03-11 15:00:00,Confirmed,V,13
2020-03-11 15:00:00,Recovered,V,0
2020-03-11 15:00:00,Tested,V,NA
2020-03-12 15:00:00,Confirmed,V,16
2020-03-12 15:00:00,Deaths,V,0
2020-03-12 15:00:00,Recovered,V,0
2020-03-12 15:00:00,Tested,V,NA
2020-03-13 15:00:00,Confirmed,V,22
2020-03-13 15:00:00,Deaths,V,0
2020-03-13 15:00:00,Recovered,V,0
2020-03-14 15:00:00,Confirmed,V,34
2020-03-14 08:00:00,Deaths,V,0
2020-03-14 08:00:00,Recovered,V,0
2020-03-14 08:00:00,Tested,V,NA
2020-03-15 15:00:00,Confirmed,V,48
2020-03-15 15:00:00,Deaths,V,0
2020-03-15 15:00:00,Recovered,V,0
2020-03-16 15:00:00,Confirmed,V,55
2020-03-16 08:00:00,Deaths,V,0
2020-03-16 08:00:00,Recovered,V,0
2020-03-16 08:00:00,Tested,V,NA
2020-03-17 15:00:00,Confirmed,V,99
2020-03-17 15:00:00,Deaths,V,0
2020-03-17 15:00:00,Recovered,V,0
2020-03-17 15:00:00,Tested,V,NA
2020-03-18 15:00:00,Confirmed,V,124
2020-03-18 08:00:00,Deaths,V,0
2020-03-18 08:00:00,Recovered,V,0
2020-03-18 08:00:00,Tested,V,NA
2020-03-19 15:00:00,Confirmed,V,151
2020-03-19 15:00:00,Deaths,V,0
2020-03-19 15:00:00,Recovered,V,0
2020-03-19 15:00:00,Tested,V,NA
2020-03-20 15:00:00,Confirmed,V,197
2020-03-20 15:00:00,Deaths,V,0
2020-03-20 15:00:00,Recovered,V,0
2020-03-20 15:00:00,Tested,V,NA
2020-03-21 15:00:00,Confirmed,V,228
2020-03-21 15:00:00,Deaths,V,0
2020-03-21 15:00:00,Tested,V,NA
2020-03-22 16:00:00,Confirmed,V,263
2020-03-22 16:00:00,Deaths,V,0
2020-03-22 08:00:00,Recovered,V,0
2020-03-22 08:00:00,Tested,V,NA
2020-03-23 15:00:00,Confirmed,V,323
2020-03-23 15:00:00,Deaths,V,0
2020-03-23 08:00:00,Recovered,V,0
2020-03-23 08:00:00,Tested,V,NA
2020-03-24 15:00:00,Confirmed,V,379
2020-03-24 15:00:00,Deaths,V,0
2020-03-24 08:00:00,Tested,V,NA
2020-03-25 15:00:00,Confirmed,V,407
2020-03-25 15:00:00,Deaths,V,0
2020-03-25 08:00:00,Tested,V,NA
2020-03-26 15:00:00,Confirmed,V,435
2020-03-26 15:00:00,Deaths,V,0
2020-03-26 07:00:00,Hospitalisierung,V,23
2020-03-26 07:00:00,Intensivstation,V,7
2020-03-26 09:00:00,Tested,V,NA
2020-03-27 15:00:00,Confirmed,V,501
2020-03-27 09:30:00,Deaths,V,1
2020-03-27 09:30:00,Hospitalisierung,V,36
2020-03-27 09:30:00,Intensivstation,V,10
2020-03-27 08:00:00,Tested,V,NA
2020-03-28 15:00:00,Confirmed,V,549
2020-03-28 08:00:00,Deaths,V,1
2020-03-28 08:00:00,Hospitalisierung,V,41
2020-03-28 08:00:00,Intensivstation,V,11
2020-03-28 08:00:00,Tested,V,NA
2020-03-29 15:00:00,Confirmed,V,579
2020-03-29 09:30:00,Deaths,V,1
2020-03-29 09:30:00,Hospitalisierung,V,45
2020-03-29 09:30:00,Intensivstation,V,13
2020-03-29 09:30:00,Recovered,V,NA
2020-03-29 08:00:00,Tested,V,NA
2020-03-30 15:00:00,Confirmed,V,616
2020-03-30 09:30:00,Deaths,V,1
2020-03-30 09:30:00,Hospitalisierung,V,49
2020-03-30 09:30:00,Intensivstation,V,13
2020-03-30 09:30:00,Recovered,V,47
2020-03-30 08:00:00,Tested,V,NA
2020-03-31 15:00:00,Confirmed,V,646
2020-03-31 09:30:00,Deaths,V,2
2020-03-31 07:30:00,Hospitalisierung,V,62
2020-03-31 07:30:00,Intensivstation,V,12
2020-03-31 09:30:00,Recovered,V,NA
2020-03-31 08:00:00,Tested,V,NA
2020-04-01 15:00:00,Confirmed,V,666
2020-04-01 10:00:00,Deaths,V,3
2020-04-01 08:00:00,Hospitalisierung,V,51
2020-04-01 08:00:00,Intensivstation,V,12
2020-04-01 10:00:00,Recovered,V,NA
2020-04-01 08:00:00,Tested,V,NA
2020-04-02 15:00:00,Confirmed,V,681
2020-04-02 09:30:00,Deaths,V,5
2020-04-02 07:30:00,Hospitalisierung,V,51
2020-04-02 07:30:00,Intensivstation,V,12
2020-04-02 09:30:00,Recovered,V,147
2020-04-02 10:00:00,Tested,V,NA
2020-04-03 15:00:00,Confirmed,V,710
2020-04-03 09:30:00,Deaths,V,4
2020-04-03 07:30:00,Hospitalisierung,V,51
2020-04-03 07:30:00,Intensivstation,V,12
2020-04-03 09:30:00,Recovered,V,183
2020-04-03 10:00:00,Tested,V,NA
2020-04-04 15:00:00,Confirmed,V,722
2020-04-04 09:30:00,Deaths,V,4
2020-04-04 07:30:00,Hospitalisierung,V,47
2020-04-04 07:30:00,Intensivstation,V,12
2020-04-04 09:30:00,Recovered,V,216
2020-04-04 10:00:00,Tested,V,NA
2020-04-05 15:00:00,Confirmed,V,742
2020-04-05 09:30:00,Deaths,V,4
2020-04-05 07:30:00,Hospitalisierung,V,45
2020-04-05 07:30:00,Intensivstation,V,12
2020-04-05 09:30:00,Recovered,V,247
2020-04-05 10:00:00,Tested,V,NA
2020-04-06 15:00:00,Confirmed,V,754
2020-04-06 09:30:00,Deaths,V,5
2020-04-06 07:30:00,Hospitalisierung,V,43
2020-04-06 07:30:00,Intensivstation,V,11
2020-04-06 09:30:00,Recovered,V,303
2020-04-06 10:00:00,Tested,V,NA
2020-04-07 15:00:00,Confirmed,V,768
2020-04-07 09:30:00,Deaths,V,5
2020-04-07 07:30:00,Hospitalisierung,V,43
2020-04-07 07:30:00,Intensivstation,V,11
2020-04-07 09:30:00,Recovered,V,403
2020-04-07 09:30:00,Tested,V,NA
2020-04-08 15:00:00,Confirmed,V,793
2020-04-08 10:00:00,Deaths,V,5
2020-04-08 08:00:00,Hospitalisierung,V,40
2020-04-08 08:00:00,Intensivstation,V,11
2020-04-08 10:00:00,Recovered,V,463
2020-04-08 10:00:00,Tested,V,NA
2020-04-09 15:00:00,Confirmed,V,800
2020-04-09 10:30:00,Deaths,V,7
2020-04-09 08:30:00,Hospitalisierung,V,40
2020-04-09 08:30:00,Intensivstation,V,11
2020-04-09 10:30:00,Recovered,V,509
2020-04-09 10:30:00,Tested,V,NA
2020-04-10 15:00:00,Confirmed,V,809
2020-04-10 10:00:00,Deaths,V,7
2020-04-10 08:00:00,Hospitalisierung,V,38
2020-04-10 08:00:00,Intensivstation,V,11
2020-04-10 10:00:00,Recovered,V,562
2020-04-10 10:00:00,Tested,V,NA
2020-04-11 15:00:00,Confirmed,V,825
2020-04-11 09:30:00,Deaths,V,7
2020-04-11 07:30:00,Hospitalisierung,V,38
2020-04-11 07:30:00,Intensivstation,V,11
2020-04-11 09:30:00,Recovered,V,582
2020-04-11 09:30:00,Tested,V,NA
2020-04-12 09:30:00,Confirmed,V,843
2020-04-12 09:30:00,Deaths,V,7
2020-04-12 07:30:00,Hospitalisierung,V,37
2020-04-12 07:30:00,Intensivstation,V,10
2020-04-12 09:30:00,Recovered,V,607
2020-04-12 09:30:00,Tested,V,NA
2020-04-13 15:00:00,Confirmed,V,832
2020-04-13 09:30:00,Deaths,V,7
2020-04-13 07:30:00,Hospitalisierung,V,32
2020-04-13 07:30:00,Intensivstation,V,10
2020-04-13 09:30:00,Recovered,V,619
2020-04-13 09:30:00,Tested,V,NA
2020-04-14 15:00:00,Confirmed,V,832
2020-04-14 09:30:00,Deaths,V,7
2020-04-14 07:30:00,Hospitalisierung,V,33
2020-04-14 07:30:00,Intensivstation,V,10
2020-04-14 09:30:00,Recovered,V,637
2020-04-14 09:30:00,Tested,V,NA
2020-04-15 13:00:00,Confirmed,V,847
2020-04-15 07:30:00,Deaths,V,7
2020-04-15 07:30:00,Hospitalisierung,V,33
2020-04-15 07:30:00,Intensivstation,V,10
2020-04-15 07:30:00,Recovered,V,646
2020-04-15 07:30:00,Tested,V,6734
2020-04-16 13:00:00,Confirmed,V,852
2020-04-16 07:30:00,Deaths,V,7
2020-04-16 07:30:00,Hospitalisierung,V,29
2020-04-16 07:30:00,Intensivstation,V,11
2020-04-16 07:30:00,Recovered,V,654
2020-04-16 07:30:00,Tested,V,6887
2020-04-17 13:00:00,Confirmed,V,854
2020-04-17 07:30:00,Deaths,V,8
2020-04-17 07:30:00,Hospitalisierung,V,23
2020-04-17 07:30:00,Intensivstation,V,10
2020-04-17 07:30:00,Recovered,V,665
2020-04-17 07:30:00,Tested,V,6998
2020-04-18 06:00:00,Confirmed,V,855
2020-04-18 07:30:00,Deaths,V,9
2020-04-18 07:30:00,Hospitalisierung,V,23
2020-04-18 07:30:00,Intensivstation,V,8
2020-04-18 07:30:00,Recovered,V,668
2020-04-18 07:30:00,Tested,V,7193
2020-04-19 13:00:00,Confirmed,V,858
2020-04-19 07:30:00,Deaths,V,9
2020-04-19 07:30:00,Hospitalisierung,V,19
2020-04-19 07:30:00,Intensivstation,V,7
2020-04-19 07:30:00,Recovered,V,715
2020-04-19 07:30:00,Tested,V,7400
2020-04-20 13:00:00,Confirmed,V,859
2020-04-20 07:30:00,Deaths,V,10
2020-04-20 07:30:00,Hospitalisierung,V,18
2020-04-20 07:30:00,Intensivstation,V,7
2020-04-20 07:30:00,Recovered,V,731
2020-04-20 07:30:00,Tested,V,7626
2020-04-21 06:00:00,Confirmed,V,861
2020-04-21 07:30:00,Deaths,V,13
2020-04-21 07:30:00,Hospitalisierung,V,17
2020-04-21 07:30:00,Intensivstation,V,6
2020-04-21 07:30:00,Recovered,V,733
2020-04-21 07:30:00,Tested,V,7959
2020-04-22 13:00:00,Confirmed,V,868
2020-04-22 07:30:00,Deaths,V,13
2020-04-22 07:30:00,Hospitalisierung,V,18
2020-04-22 07:30:00,Intensivstation,V,7
2020-04-22 07:30:00,Recovered,V,740
2020-04-22 07:30:00,Tested,V,8384
2020-04-23 13:00:00,Confirmed,V,869
2020-04-23 07:30:00,Deaths,V,14
2020-04-23 07:30:00,Hospitalisierung,V,16
2020-04-23 07:30:00,Intensivstation,V,6
2020-04-23 07:30:00,Recovered,V,745
2020-04-23 07:30:00,Tested,V,8656
2020-04-24 13:00:00,Confirmed,V,868
2020-04-24 07:30:00,Deaths,V,14
2020-04-24 07:30:00,Hospitalisierung,V,14
2020-04-24 07:30:00,Intensivstation,V,6
2020-04-24 07:30:00,Recovered,V,749
2020-04-24 07:30:00,Tested,V,8989
2020-04-25 13:00:00,Confirmed,V,868
2020-04-25 07:30:00,Deaths,V,14
2020-04-25 07:30:00,Hospitalisierung,V,12
2020-04-25 07:30:00,Intensivstation,V,6
2020-04-25 07:30:00,Recovered,V,755
2020-04-25 07:30:00,Tested,V,9396
2020-04-26 06:00:00,Confirmed,V,868
2020-04-26 07:30:00,Deaths,V,14
2020-04-26 07:30:00,Hospitalisierung,V,12
2020-04-26 07:30:00,Intensivstation,V,6
2020-04-26 07:30:00,Recovered,V,757
2020-04-26 07:30:00,Tested,V,9856
2020-04-27 13:00:00,Confirmed,V,868
2020-04-27 07:30:00,Deaths,V,15
2020-04-27 07:30:00,Hospitalisierung,V,11
2020-04-27 07:30:00,Intensivstation,V,5
2020-04-27 07:30:00,Recovered,V,759
2020-04-27 07:30:00,Tested,V,10219
2020-04-28 13:00:00,Confirmed,V,869
2020-04-28 07:30:00,Deaths,V,15
2020-04-28 07:30:00,Hospitalisierung,V,11
2020-04-28 07:30:00,Intensivstation,V,5
2020-04-28 07:30:00,Recovered,V,779
2020-04-28 07:30:00,Tested,V,10362
2020-04-29 13:00:00,Confirmed,V,870
2020-04-29 07:30:00,Deaths,V,15
2020-04-29 07:30:00,Hospitalisierung,V,9
2020-04-29 07:30:00,Intensivstation,V,5
2020-04-29 07:30:00,Recovered,V,786
2020-04-29 07:30:00,Tested,V,10811
2020-04-30 13:00:00,Confirmed,V,871
2020-04-30 07:30:00,Deaths,V,16
2020-04-30 07:30:00,Hospitalisierung,V,7
2020-04-30 07:30:00,Intensivstation,V,5
2020-04-30 07:30:00,Recovered,V,795
2020-04-30 07:30:00,Tested,V,11165
2020-05-01 13:00:00,Confirmed,V,872
2020-05-01 07:30:00,Deaths,V,17
2020-05-01 07:30:00,Hospitalisierung,V,7
2020-05-01 07:30:00,Intensivstation,V,4
2020-05-01 07:30:00,Recovered,V,811
2020-05-01 07:30:00,Tested,V,11719
2020-05-02 06:00:00,Confirmed,V,872
2020-05-03 13:00:00,Confirmed,V,873
2020-05-03 07:30:00,Deaths,V,17
2020-05-03 07:30:00,Hospitalisierung,V,7
2020-05-03 07:30:00,Intensivstation,V,4
2020-05-03 07:30:00,Recovered,V,824
2020-05-03 07:30:00,Tested,V,12783
2020-05-04 13:00:00,Confirmed,V,874
2020-05-04 07:30:00,Deaths,V,17
2020-05-04 07:30:00,Hospitalisierung,V,7
2020-05-04 07:30:00,Intensivstation,V,4
2020-05-04 07:30:00,Recovered,V,824
2020-05-04 07:30:00,Tested,V,13040
2020-05-05 13:00:00,Confirmed,V,874
2020-05-05 07:30:00,Deaths,V,18
2020-05-05 07:30:00,Hospitalisierung,V,8
2020-05-05 07:30:00,Intensivstation,V,4
2020-05-05 07:30:00,Recovered,V,828
2020-05-05 07:30:00,Tested,V,13156
2020-05-06 06:00:00,Confirmed,V,875
2020-05-06 07:30:00,Deaths,V,19
2020-05-06 07:30:00,Hospitalisierung,V,7
2020-05-06 07:30:00,Intensivstation,V,4
2020-05-06 07:30:00,Recovered,V,826
2020-05-06 07:30:00,Tested,V,13324
2020-05-07 06:00:00,Confirmed,V,875
2020-05-07 07:30:00,Deaths,V,19
2020-05-07 07:30:00,Hospitalisierung,V,6
2020-05-07 07:30:00,Intensivstation,V,3
2020-05-07 07:30:00,Recovered,V,833
2020-05-07 07:30:00,Tested,V,13794
2020-05-08 13:00:00,Confirmed,V,874
2020-05-08 07:30:00,Deaths,V,19
2020-05-08 07:30:00,Hospitalisierung,V,3
2020-05-08 07:30:00,Intensivstation,V,2
2020-05-08 07:30:00,Recovered,V,835
2020-05-08 07:30:00,Tested,V,14274
2020-05-10 13:00:00,Confirmed,V,876
2020-05-10 07:30:00,Deaths,V,19
2020-05-10 07:30:00,Hospitalisierung,V,2
2020-05-10 07:30:00,Intensivstation,V,1
2020-05-10 07:30:00,Recovered,V,839
2020-05-10 07:30:00,Tested,V,15886
2020-05-11 13:00:00,Confirmed,V,876
2020-05-11 07:30:00,Deaths,V,19
2020-05-11 07:30:00,Hospitalisierung,V,2
2020-05-11 07:30:00,Intensivstation,V,1
2020-05-11 07:30:00,Recovered,V,839
2020-05-11 07:30:00,Tested,V,15886
2020-05-12 13:00:00,Confirmed,V,879
2020-05-12 07:30:00,Deaths,V,19
2020-05-12 07:30:00,Hospitalisierung,V,2
2020-05-12 07:30:00,Intensivstation,V,1
2020-05-12 07:30:00,Recovered,V,843
2020-05-12 07:30:00,Tested,V,16146
2020-05-13 13:00:00,Confirmed,V,882
2020-05-13 07:30:00,Deaths,V,19
2020-05-13 07:30:00,Hospitalisierung,V,0
2020-05-13 07:30:00,Intensivstation,V,0
2020-05-13 07:30:00,Recovered,V,847
2020-05-13 07:30:00,Tested,V,16463
2020-05-14 06:00:00,Confirmed,V,882
2020-05-14 07:30:00,Deaths,V,19
2020-05-14 07:30:00,Hospitalisierung,V,0
2020-05-14 07:30:00,Intensivstation,V,0
2020-05-14 07:30:00,Recovered,V,856
2020-05-14 07:30:00,Tested,V,16748
2020-05-15 13:00:00,Confirmed,V,883
2020-05-15 07:30:00,Deaths,V,19
2020-05-15 07:30:00,Hospitalisierung,V,0
2020-05-15 07:30:00,Intensivstation,V,0
2020-05-15 07:30:00,Recovered,V,856
2020-05-15 07:30:00,Tested,V,17136
2020-05-16 13:00:00,Confirmed,V,885
2020-05-16 07:30:00,Deaths,V,19
2020-05-16 07:30:00,Hospitalisierung,V,0
2020-05-16 07:30:00,Intensivstation,V,0
2020-05-16 07:30:00,Recovered,V,856
2020-05-16 07:30:00,Tested,V,17398
2020-05-17 06:00:00,Confirmed,V,885
2020-05-17 07:30:00,Deaths,V,19
2020-05-17 07:30:00,Hospitalisierung,V,0
2020-05-17 07:30:00,Intensivstation,V,0
2020-05-17 07:30:00,Recovered,V,856
2020-05-17 07:30:00,Tested,V,17809
2020-05-18 06:00:00,Confirmed,V,887
2020-05-18 07:30:00,Deaths,V,19
2020-05-18 07:30:00,Hospitalisierung,V,0
2020-05-18 07:30:00,Intensivstation,V,0
2020-05-18 07:30:00,Recovered,V,856
2020-05-18 07:30:00,Tested,V,17898
2020-05-19 13:00:00,Confirmed,V,893
2020-05-19 07:30:00,Deaths,V,19
2020-05-19 07:30:00,Hospitalisierung,V,1
2020-05-19 07:30:00,Intensivstation,V,0
2020-05-19 07:30:00,Recovered,V,859
2020-05-19 07:30:00,Tested,V,18104
2020-05-20 06:00:00,Confirmed,V,894
2020-05-20 07:30:00,Deaths,V,19
2020-05-20 07:30:00,Hospitalisierung,V,1
2020-05-20 07:30:00,Intensivstation,V,0
2020-05-20 07:30:00,Recovered,V,861
2020-05-20 07:30:00,Tested,V,18390
2020-05-21 13:00:00,Confirmed,V,895
2020-05-21 07:00:00,Deaths,V,19
2020-05-21 07:00:00,Hospitalisierung,V,1
